Topic,Sentiment,TweetId,TweetDate,TweetText
microsoft,irrelevant,126575853818744832,Wed Oct 19 08:30:09 +0000 2011,#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
microsoft,neutral,126708211108683776,Wed Oct 19 17:16:06 +0000 2011,Spend $499 at a Microsoft Store and Get a Free Windows Phone http://t.co/1zRhXnVd #wp7 #wp7dev #windowsphone #Microsoft
google,irrelevant,126490448436015104,Wed Oct 19 02:50:47 +0000 2011,A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung
twitter,neutral,126870593764208640,Thu Oct 20 04:01:21 +0000 2011,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
twitter,neutral,126856150980374528,Thu Oct 20 03:03:57 +0000 2011,gud mrng #twitter & all my frnds too. ;)
microsoft,neutral,126572384126894080,Wed Oct 19 08:16:22 +0000 2011,we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft
microsoft,neutral,126726826923012096,Wed Oct 19 18:30:04 +0000 2011,Today's #bargain? Check #Microsoft Bluetooth Mobile Keyboard 6000 http://t.co/sXpNubdH  #tech #deals
microsoft,neutral,126701413907701760,Wed Oct 19 16:49:05 +0000 2011,RT @HersheyTech: @tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #M ...
google,neutral,126493558365630465,Wed Oct 19 03:03:09 +0000 2011,is #google the next innovators ?
google,neutral,126494171065364480,Wed Oct 19 03:05:35 +0000 2011,Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS
microsoft,negative,126602276805685248,Wed Oct 19 10:15:09 +0000 2011,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw"
google,irrelevant,126498725471334401,Wed Oct 19 03:23:41 +0000 2011,@nestorrom77 majeeee yo cuando reuna bastante pisto me voy a comprar los que usa @davidguetta puuuuuta son tan vergones buscalos en #google
google,irrelevant,126491961271136256,Wed Oct 19 02:56:48 +0000 2011,RT @twandroid: Partage d'apps en NFC #google #nexusprime
apple,neutral,125347828754169856,Sat Oct 15 23:10:25 +0000 2011,"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs."
microsoft,neutral,126650651370467328,Wed Oct 19 13:27:22 +0000 2011,#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)
apple,irrelevant,125405429583970305,Sun Oct 16 02:59:18 +0000 2011,Un abrazo a tod@s desde el @Apple Store en #NewYork. Es un honor sumarse a la gente que honra la memora y el #genio de #SteveJobs.
microsoft,negative,126718833493938176,Wed Oct 19 17:58:18 +0000 2011,#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...
google,irrelevant,126504285436514304,Wed Oct 19 03:45:46 +0000 2011,RT @takashiruru: android beam　って何だろう　 #Android4.0 #Google
apple,negative,125405260650000384,Sun Oct 16 02:58:38 +0000 2011,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
apple,neutral,125416866243018753,Sun Oct 16 03:44:45 +0000 2011,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
google,positive,126494100252925954,Wed Oct 19 03:05:18 +0000 2011,"#ICS is Sick, good work #google team"
apple,negative,125204228967903232,Sat Oct 15 13:39:49 +0000 2011,Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple
google,irrelevant,126530000303292416,Wed Oct 19 05:27:57 +0000 2011,Para el que le interese saber las características del nuevo cel que me compraré http://t.co/4JjjCqdJ El #galaxynexus de #google
google,positive,126508393203642368,Wed Oct 19 04:02:06 +0000 2011,... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google
microsoft,negative,126647264943943682,Wed Oct 19 13:13:55 +0000 2011,"It baffles me that Steve Ballmer can be a CEO of a company, let alone a giant like #Microsoft - The guys a moron."
twitter,irrelevant,126865092565417984,Thu Oct 20 03:39:29 +0000 2011,@fitotorresm Camarada @EderCarmona01 si tiene #Twitter & veremos la pelicula si la encuentra XD
google,neutral,126486348713570304,Wed Oct 19 02:34:30 +0000 2011,#Google and #Samsung Reveals Galaxy Nexus Phone http://t.co/REnJ0C0Z #mobile #software #android #mobiledevice
microsoft,neutral,126631188394811392,Wed Oct 19 12:10:02 +0000 2011,Ballmer: We’re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud
twitter,neutral,126880253145657344,Thu Oct 20 04:39:44 +0000 2011,SO I HAD HER MAKE A #TWITTER SHE'S HOT & SEXY EVERY ONE FOLLOW ONE 1 MA NEW FOLLOWER'S @Rocioo08 LEGOOO! ! !
google,irrelevant,126514888951595008,Wed Oct 19 04:27:54 +0000 2011,"Уже 14 версия плагина #Android для #Eclipse вышла, а подгружать апдейты для sdk в фоне они так и не научились. #Google вперде!!!"
microsoft,irrelevant,126621883411070976,Wed Oct 19 11:33:04 +0000 2011,"E dai uma empresa va me contratar pra ser modelo, e eu serie socio da #Microsoft ou da #Appel"
google,irrelevant,126533686282825728,Wed Oct 19 05:42:36 +0000 2011,AsiaClassifiedToday: TH Peng Joins Grey as Chairman and CEO of Grey Greater China - MarketWat... http://t.co/Hd4pi9lM #asia #google #ads
twitter,neutral,126879608120418305,Thu Oct 20 04:37:10 +0000 2011,yeah im gon #twitter but fuck wit me....
microsoft,neutral,126653015754149888,Wed Oct 19 13:36:46 +0000 2011,Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB
google,positive,126494573966016512,Wed Oct 19 03:07:11 +0000 2011,Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google
google,irrelevant,126505070098518016,Wed Oct 19 03:48:53 +0000 2011,#Google #Android os4.0発表会内容!! http://t.co/qseGK2Zy
microsoft,neutral,126795026771607553,Wed Oct 19 23:01:04 +0000 2011,"#Microsoft ’s new “great to be a family” #adverts begin to air, including #Office2010 #Windows7 and #WP7.
http://t.co/L5J2UEEQ
@winrumors"
apple,neutral,125246898830458880,Sat Oct 15 16:29:22 +0000 2011,@notleifgarrett @apple you'll be able to afford that mansion one day.
google,irrelevant,126505668181098496,Wed Oct 19 03:51:16 +0000 2011,Ça fait des gato : Android Ice Cream Sandwich enfin dévoilé ! http://t.co/ernNQ40w #Android #Galaxy_Nexus #Google
microsoft,irrelevant,126574310176468992,Wed Oct 19 08:24:01 +0000 2011,"Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte voor de goede ontvangst!"
microsoft,irrelevant,126662553316245504,Wed Oct 19 14:14:40 +0000 2011,"Spot-Premiere: Microsoft feiert die Produktfamilie / Erste Arbeit von Crispin, Porter & Bogusky: Micr... http://t.co/KKUAWLc7 #microsoft"
google,positive,126488589046517760,Wed Oct 19 02:43:24 +0000 2011,"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics"
google,neutral,126493785533321216,Wed Oct 19 03:04:03 +0000 2011,RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!
google,irrelevant,126491727673569280,Wed Oct 19 02:55:52 +0000 2011,le nfc intégré aussi dans #nexus #google #android '-'
google,irrelevant,126486753598119936,Wed Oct 19 02:36:06 +0000 2011,RT @twandroid: Hugo Barra sur scène #google #nexusprime
google,irrelevant,126516048961863681,Wed Oct 19 04:32:31 +0000 2011,Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google
apple,irrelevant,125990804488601600,Mon Oct 17 17:45:23 +0000 2011,Descuentos y offertas para applicaciones de @apple http://t.co/8VNd57qk #mobil
twitter,irrelevant,126859354614939648,Thu Oct 20 03:16:41 +0000 2011,Hasta el puto #Twitter me esta cagando ¬¬'
twitter,neutral,126871086863355905,Thu Oct 20 04:03:18 +0000 2011,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter
microsoft,negative,126666768541421571,Wed Oct 19 14:31:25 +0000 2011,#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain
apple,positive,125978568726560768,Mon Oct 17 16:56:46 +0000 2011,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"
microsoft,neutral,126706701968736256,Wed Oct 19 17:10:06 +0000 2011,Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone
google,positive,126489085102661632,Wed Oct 19 02:45:22 +0000 2011,Data Usage feature looks amazing and useful! #Google #GalaxyNexus
twitter,neutral,126861011813810176,Thu Oct 20 03:23:16 +0000 2011,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #SocialMedia #SMM http://t.co/X55u6i4w
apple,neutral,125629788563050496,Sun Oct 16 17:50:50 +0000 2011,Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings
twitter,positive,126875378013843456,Thu Oct 20 04:20:22 +0000 2011,@AlexMufferi #twitter&gt;facebook
twitter,irrelevant,126866267998134272,Thu Oct 20 03:44:10 +0000 2011,#BuenDia #Twitter Visite nuestra web y recomiendenos desde el boton tweet!
microsoft,neutral,126690446872297473,Wed Oct 19 16:05:30 +0000 2011,Steve Ballmer slams Android #microsoft #steveballmer: Microsoft CEO Steve Ballmer was highly critical of Google'... http://t.co/dgNBSbuJ
microsoft,irrelevant,126768905216720896,Wed Oct 19 21:17:16 +0000 2011,RT @ShariPaul_Kofax: @tomcastiglia Great job today! Engaging presentations from @HersheyTech #Kofax and @Collabware  at the #Microsoft T ...
microsoft,negative,126771575772020736,Wed Oct 19 21:27:53 +0000 2011,#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/YZhCdgFP
twitter,irrelevant,126862268725080065,Thu Oct 20 03:28:16 +0000 2011,me acabo de dar cuenta q tengo mas seguidores en #Twitter :D gracias y espero q sigan sumandoo mas y mas :D para seguir aun mas activo aki
microsoft,negative,126637450008346624,Wed Oct 19 12:34:55 +0000 2011,Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
microsoft,irrelevant,126688659868106752,Wed Oct 19 15:58:24 +0000 2011,RT @dmolim: #Microsoft расследует проблемы пропажи клавиатуры в #Windows #Phone #Mango http://t.co/1JqdUCjr
apple,negative,125665094561574913,Sun Oct 16 20:11:07 +0000 2011,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!"
google,neutral,126491610199490560,Wed Oct 19 02:55:24 +0000 2011,"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE"
twitter,neutral,126862636922044417,Thu Oct 20 03:29:44 +0000 2011,"RT @elishiawindfohr: #Twitter: Each second there are 2900 new tweets, for a total of 250 million per day and 7.5 billion per month. Rate ..."
twitter,neutral,126860800978722816,Thu Oct 20 03:22:26 +0000 2011,Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter...smh guess it's the #Gemini in me
twitter,neutral,126880007741128704,Thu Oct 20 04:38:45 +0000 2011,RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto
google,neutral,126515341567344641,Wed Oct 19 04:29:42 +0000 2011,I have been watching Captain American movie I will give you what I think of #Google Ice Cream Sandwich going to watch it now
apple,irrelevant,125409044222586880,Sun Oct 16 03:13:40 +0000 2011,I guess I should go @hublot @apple and @ZegnaOfficial shopping next week. Birthdays only come once a year! Lol
microsoft,irrelevant,126625386565087232,Wed Oct 19 11:46:59 +0000 2011,RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/MaghjzcS @msdynamicsspain #ax
microsoft,irrelevant,126710063497887744,Wed Oct 19 17:23:27 +0000 2011,Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel gebied. #
twitter,irrelevant,126863283658567680,Thu Oct 20 03:32:18 +0000 2011,#Twitter esta loco!
microsoft,neutral,126691830774505472,Wed Oct 19 16:11:00 +0000 2011,#microsoft 1st ever global ad campaign:great full circle focus on integrated product connectivity and global relevance http://t.co/ZCevlB1a
google,irrelevant,126533966156148736,Wed Oct 19 05:43:43 +0000 2011,Samsung и Google представили новый смартфон Galaxy Nexus http://t.co/x1i0MXhA #samsung #google
twitter,irrelevant,126859503495938048,Thu Oct 20 03:17:17 +0000 2011,@maffer_rdz jajaja asu encerio qe si me ganas yo no tantos y eso qe casi odo el dia checo #Twitter :D
twitter,neutral,126861823797493760,Thu Oct 20 03:26:30 +0000 2011,@ZackSiam you just might be the most influential man in the #twitter universe
google,irrelevant,126489957538873344,Wed Oct 19 02:48:50 +0000 2011,"RT @twandroid: C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime"
google,positive,126484769285480448,Wed Oct 19 02:28:13 +0000 2011,New Galaxy Nexus: OS Improvements -  Stacks & Scrolling introduced for widgets  for richer content #samsung #google #android bit.ly/nEJbyE
apple,negative,125966385259098112,Mon Oct 17 16:08:21 +0000 2011,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!
google,neutral,126513430508212224,Wed Oct 19 04:22:07 +0000 2011,"Google is rolling out a suite of new changes to its Google Docs service, including 50 new features for ... http://t.co/3j4Vd8WF #Google+"
microsoft,irrelevant,126608861808431107,Wed Oct 19 10:41:19 +0000 2011,Un teclado táctil sobre cualquier superficie · http://t.co/596vTdrm http://t.co/zhyeGWaZ #Microsoft #Tecnologia
google,irrelevant,126526815010426880,Wed Oct 19 05:15:18 +0000 2011,Impatient de voir arriver Ice Cream Sandwich sur mon #SGS2 :) #ics #google #samsung
google,irrelevant,126501085794930688,Wed Oct 19 03:33:03 +0000 2011,@JosialBass Dios mio !!! #Android no tiene #Limites!! RT@JosialBass: El nuevo #Android de #Google: #GalaxyNexus 4.0... http://t.co/fxqXDQb8
google,neutral,126508753997668352,Wed Oct 19 04:03:32 +0000 2011,"Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo"
apple,negative,126127465155403777,Tue Oct 18 02:48:25 +0000 2011,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple
twitter,neutral,126858718762639360,Thu Oct 20 03:14:10 +0000 2011,Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha
google,irrelevant,126529609771659264,Wed Oct 19 05:26:24 +0000 2011,VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC
apple,neutral,125541112491425792,Sun Oct 16 11:58:28 +0000 2011,@apple Give Siri back!
microsoft,irrelevant,126583539662733312,Wed Oct 19 09:00:42 +0000 2011,"Nieuw partnership  #DigiProfs , #Microsoft en #IP-Randsteden voor #Office365 . 2000 Gratis intrductie cursussen ter beschikking."
google,irrelevant,126531281650589696,Wed Oct 19 05:33:03 +0000 2011,"#google Jeux d’été 2012 robes du soir 57e empire: Jeux d’été 2012 robes Empire robe de soirée, robe d... http://t.co/zMD42jJJ #wikileaks"
twitter,neutral,126870940570226688,Thu Oct 20 04:02:44 +0000 2011,"Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
google,neutral,126490763151421440,Wed Oct 19 02:52:02 +0000 2011,#Google's open source search to end: http://t.co/h8PYttyr
google,neutral,126496131545960449,Wed Oct 19 03:13:22 +0000 2011,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU
google,neutral,126518222487961600,Wed Oct 19 04:41:09 +0000 2011,The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq
twitter,neutral,126859887404777472,Thu Oct 20 03:18:48 +0000 2011,RT @loveable_letty8: Night #twitter
twitter,neutral,126871857277308930,Thu Oct 20 04:06:22 +0000 2011,RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
apple,negative,126299379832336384,Tue Oct 18 14:11:33 +0000 2011,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2"
apple,neutral,125963773176582144,Mon Oct 17 15:57:58 +0000 2011,gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance
twitter,irrelevant,126880705996259328,Thu Oct 20 04:41:32 +0000 2011,Lo primero que pongo cuando abro el navegar es #Twitter Luego #Facebook y de ultimo #Hotmail! jajaja!
apple,irrelevant,125082707389718529,Sat Oct 15 05:36:56 +0000 2011,Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler
microsoft,neutral,126767824386531329,Wed Oct 19 21:12:59 +0000 2011,.. downloading CTP3 of #Microsoft #SQL2012 to play around ...http://www.microsoft.com/sqlserver/en/us/default.aspx
apple,neutral,125667332931596290,Sun Oct 16 20:20:01 +0000 2011,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1"
twitter,neutral,126868017106780160,Thu Oct 20 03:51:07 +0000 2011,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk
microsoft,negative,126795554079510528,Wed Oct 19 23:03:10 +0000 2011,Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)
microsoft,neutral,126698717930717184,Wed Oct 19 16:38:22 +0000 2011,RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
apple,positive,125645258003464192,Sun Oct 16 18:52:18 +0000 2011,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge
apple,neutral,126061182720278528,Mon Oct 17 22:25:02 +0000 2011,Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
apple,positive,126397179614068736,Tue Oct 18 20:40:10 +0000 2011,@RIM you made it too easy for me to switch to @Apple iPhone. See ya!
twitter,neutral,126873418846044160,Thu Oct 20 04:12:34 +0000 2011,Sleep. Finally. #Twitter
apple,negative,125245780192792576,Sat Oct 15 16:24:55 +0000 2011,"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
apple,positive,126394830791254016,Tue Oct 18 20:30:50 +0000 2011,"I'm a current @Blackberry user, little bit disappointed with it! Should I move to @Android or @Apple @iphone"
apple,neutral,125424738662223872,Sun Oct 16 04:16:02 +0000 2011,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri
microsoft,negative,126720736848117760,Wed Oct 19 18:05:52 +0000 2011,"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback"
twitter,neutral,126866575700664320,Thu Oct 20 03:45:23 +0000 2011,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
apple,irrelevant,125992545552576512,Mon Oct 17 17:52:19 +0000 2011,Perry ricks @Apple @Lenox http://t.co/9kYgOvB1
microsoft,negative,126726935572262912,Wed Oct 19 18:30:30 +0000 2011,"#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w"
apple,negative,126188717902802944,Tue Oct 18 06:51:49 +0000 2011,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple
google,positive,126528982807089152,Wed Oct 19 05:23:54 +0000 2011,http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus
microsoft,neutral,126721061797629953,Wed Oct 19 18:07:10 +0000 2011,"RT @Surface: PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from  ..."
microsoft,irrelevant,126589085304369152,Wed Oct 19 09:22:44 +0000 2011,Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT = fijn #Zwolle
google,irrelevant,126489107143737344,Wed Oct 19 02:45:27 +0000 2011,RT @twandroid: Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime
microsoft,irrelevant,126696228745523200,Wed Oct 19 16:28:29 +0000 2011,Uff mucha expectación con el Plan Nacional :-): Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/rumOPWl0 #microsoft
microsoft,irrelevant,126755662792364032,Wed Oct 19 20:24:39 +0000 2011,"Steve Ballmer, CEO van #Microsoft haalt uit naar #Android. Ach, hij moet toch wat, niemand koopt zijn #phone7... http://t.co/mPpEi6ul"
microsoft,negative,126766935634485249,Wed Oct 19 21:09:27 +0000 2011,"RT @schestowitz: When #Microsoft broke the law it played ""victim"". Now it engages in racketeering, calls victims ""outlaws"" (""respect our ..."
google,neutral,126515215255871488,Wed Oct 19 04:29:12 +0000 2011,#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I
twitter,irrelevant,126864712766980096,Thu Oct 20 03:37:59 +0000 2011,aai galeraa do #twitter abraço para queem ficaa
google,irrelevant,126492333519802368,Wed Oct 19 02:58:17 +0000 2011,RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime
microsoft,neutral,126796929366638592,Wed Oct 19 23:08:38 +0000 2011,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN
twitter,neutral,126859782601703424,Thu Oct 20 03:18:23 +0000 2011,From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty
google,positive,126489200567664640,Wed Oct 19 02:45:50 +0000 2011,Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS
microsoft,irrelevant,126736619742035968,Wed Oct 19 19:08:59 +0000 2011,RT @ZiOu333: Et Sony se fait encore pirater !! C'est la fête du slip chez eux. Faudrai peut-être acheter un pare-feu ?! #Sony Vive #Micr ...
microsoft,irrelevant,126506057613848576,Wed Oct 19 03:52:49 +0000 2011,no es mucha  novedad que hotmail este down todos estos dias #Microsoft
twitter,irrelevant,126872023552102400,Thu Oct 20 04:07:02 +0000 2011,Buenas noches a todos :) #twitter off
google,irrelevant,126490790150144000,Wed Oct 19 02:52:09 +0000 2011,O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android
google,neutral,126485085942845440,Wed Oct 19 02:29:29 +0000 2011,Launching November in Japan #SamsungGalaxyNexus #google #android
microsoft,irrelevant,126698924709920768,Wed Oct 19 16:39:12 +0000 2011,"#Microsoft #Werk Citrix-Microsoft Specialist - NB-Den Bosch, Zoek je een technisch uitdagende, high profile, groeipo... http://t.co/TsGcOIHX"
google,neutral,126501463659790337,Wed Oct 19 03:34:33 +0000 2011,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/XPGHLC2o"
microsoft,neutral,126779798986047488,Wed Oct 19 22:00:34 +0000 2011,#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt
twitter,irrelevant,126871909177626626,Thu Oct 20 04:06:34 +0000 2011,"Justo cuando aprendes a usar Twitter, ya no podés salir. #Twitter"
microsoft,positive,126754500278104064,Wed Oct 19 20:20:02 +0000 2011,"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ"
twitter,neutral,126880926268526592,Thu Oct 20 04:42:24 +0000 2011,on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter
google,neutral,126525491954987008,Wed Oct 19 05:10:02 +0000 2011,Logitech Revue Companion Box with Google TV and Keyboard Controller by #Logitech #Google #TVBox via #amazon http://t.co/NkPjGP3W
twitter,neutral,126871955419836417,Thu Oct 20 04:06:45 +0000 2011,These Hoes Follow Me Like #Twitter !
google,irrelevant,126513429409312768,Wed Oct 19 04:22:06 +0000 2011,"#Samsung y #Google presentan el Samsung Galaxy #Nexus, oficialmente. http://t.co/DwQyyu5v #gadgets #smartphones"
google,positive,126523731710443521,Wed Oct 19 05:03:02 +0000 2011,RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...
twitter,irrelevant,126878924411125760,Thu Oct 20 04:34:27 +0000 2011,#Twitter Off!!
apple,negative,126258214412091392,Tue Oct 18 11:27:58 +0000 2011,Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight
apple,positive,126040352237961217,Mon Oct 17 21:02:16 +0000 2011,New macbook is too sick @apple
google,neutral,126515415592607744,Wed Oct 19 04:30:00 +0000 2011,RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB  #SocialMedia
microsoft,neutral,126523034906529793,Wed Oct 19 05:00:16 +0000 2011,"Coursey, Forbes - Open Letter: *Steve Ballmer, Please Retire*; http://t.co/1uYbXD0Q #OpenLetter #SteveBallmer #Microsoft"
microsoft,irrelevant,126662635033858049,Wed Oct 19 14:15:00 +0000 2011,#Microsoft превратит любую поверхность в тачскрин http://t.co/vkXG7AZ5
apple,positive,125608381431025664,Sun Oct 16 16:25:47 +0000 2011,I &lt;3 @apple http://t.co/ondXWpEr
google,positive,126491084854530049,Wed Oct 19 02:53:19 +0000 2011,I love Ice Cream Sandwich :) #Android #Google #Samsung
google,neutral,126484200269426688,Wed Oct 19 02:25:57 +0000 2011,#SamsungGalaxyNexus #google #android http://t.co/GIhTHeIJ
twitter,irrelevant,126878914625802241,Thu Oct 20 04:34:25 +0000 2011,E o meu #Primo @eduuaardo_ que nunca mais apareceu pelo #Twitter?  Saudade de você primãao ♥
twitter,irrelevant,126880815928975360,Thu Oct 20 04:41:58 +0000 2011,só vejo @DadynhaSantos dando #RT em conversas no #twitter --'
google,irrelevant,126524896665796608,Wed Oct 19 05:07:40 +0000 2011,"التقرير الكامل لجهاز Galaxy Nexus الخاص بـ Google
http://t.co/MvlI71vK #SE4m #Nexus #Google #android http://t.co/8AfOMTso"
microsoft,neutral,126640203828969472,Wed Oct 19 12:45:52 +0000 2011,Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice
twitter,neutral,126862039225352192,Thu Oct 20 03:27:21 +0000 2011,- It's So Funny Because She Got A #Twitter Now Lol.
microsoft,irrelevant,126786658866700289,Wed Oct 19 22:27:49 +0000 2011,Vous me demandiez comment obtenir une #certification #Virtualisation Serveur #Microsoft ? Si vous avez des questions - http://t.co/fC5LFiCL
twitter,irrelevant,126881518151929856,Thu Oct 20 04:44:45 +0000 2011,Ahh actualicé #Twitter en el telefono!! Ahora si me van a llegar las menciones #pffffff
microsoft,neutral,126749318198730752,Wed Oct 19 19:59:27 +0000 2011,"#Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
apple,neutral,125425087800291328,Sun Oct 16 04:17:25 +0000 2011,@rjpittman Why you won't use your @apple account.
google,neutral,126511358861778944,Wed Oct 19 04:13:53 +0000 2011,Why are manhole covers round? #Google #autocomplete
apple,negative,125712104253702146,Sun Oct 16 23:17:55 +0000 2011,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
